Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-05 00:00:00+08:00,2.3590613455178127,2.491966076165349,2.3202973337165007,2.447664499282837,2308454847,0.0,0.0
2015-01-06 00:00:00+08:00,2.425514170695602,2.62487130446309,2.3701371890935214,2.5251927375793457,2312726022,0.0,0.0
2015-01-07 00:00:00+08:00,2.469815423175059,2.5694939766273373,2.4587400283470284,2.5141170024871826,1548575455,0.0,0.0
2015-01-08 00:00:00+08:00,2.5196553501493817,2.5307307472552965,2.3867503208201106,2.3978257179260254,1489272605,0.0,0.0
2015-01-09 00:00:00+08:00,2.3701371114009455,2.635946878436021,2.3424484894783935,2.475353240966797,2277619375,0.0,0.0
2015-01-12 00:00:00+08:00,2.4255138461891788,2.4864283857726495,2.381212266834567,2.436589241027832,1276075617,0.0,0.0
2015-01-13 00:00:00+08:00,2.4310516129556583,2.458740234375,2.3867500299313225,2.458740234375,912319236,0.0,0.0
2015-01-14 00:00:00+08:00,2.469815773953896,2.5750321717928077,2.469815773953896,2.5418059825897217,1673274661,0.0,0.0
2015-01-15 00:00:00+08:00,2.541805957428886,2.707936901799818,2.4975043722633044,2.696861505508423,1680669782,0.0,0.0
2015-01-16 00:00:00+08:00,2.7079366119516184,2.8131529974870144,2.6747104266338484,2.7577760219573975,1887003609,0.0,0.0
2015-01-19 00:00:00+08:00,2.5085798513941406,2.6470224416374353,2.480891227722168,2.480891227722168,2158887872,0.0,0.0
2015-01-20 00:00:00+08:00,2.4808912096053137,2.5307306262275957,2.386750206678018,2.464277982711792,1751400006,0.0,0.0
2015-01-21 00:00:00+08:00,2.4864285851685652,2.7134745936559743,2.442127002261245,2.7079367637634277,2681906018,0.0,0.0
2015-01-22 00:00:00+08:00,2.7023992911342614,2.7079368571595346,2.63040908439781,2.680248498916626,1622801848,0.0,0.0
2015-01-23 00:00:00+08:00,2.7023992911342614,2.7633138377036235,2.6580977066989906,2.680248498916626,1722337963,0.0,0.0
2015-01-26 00:00:00+08:00,2.6470224857330322,2.669173279416297,2.5584190469416836,2.6470224857330322,1386278161,0.0,0.0
2015-01-27 00:00:00+08:00,2.6304091149428817,2.6359469450907334,2.5085797563311685,2.5639567375183105,1449753410,0.0,0.0
2015-01-28 00:00:00+08:00,2.5307303847620664,2.5805695325707436,2.4919663684146434,2.5196549892425537,1017346809,0.0,0.0
2015-01-29 00:00:00+08:00,2.4587400307051377,2.4919662152210966,2.4310514115793844,2.436589241027832,1121429307,0.0,0.0
2015-01-30 00:00:00+08:00,2.4642775960953434,2.480890820382444,2.4033630565118727,2.436589241027832,863713018,0.0,0.0
2015-02-02 00:00:00+08:00,2.34798601103049,2.3812124623325888,2.2815336365428185,2.287071466445923,1219248942,0.0,0.0
2015-02-03 00:00:00+08:00,2.314759735554892,2.3922877668936335,2.2372319682744037,2.3701369762420654,1621741072,0.0,0.0
2015-02-04 00:00:00+08:00,2.34798601103049,2.3645992366815394,2.2815336365428185,2.287071466445923,1117336596,0.0,0.0
2015-02-05 00:00:00+08:00,2.4199762154212654,2.4199762154212654,2.2815336365428185,2.287071466445923,1658631754,0.0,0.0
2015-02-06 00:00:00+08:00,2.2427702350471455,2.2815339942127113,2.1929308143390696,2.2206194400787354,1063928644,0.0,0.0
2015-02-09 00:00:00+08:00,2.1984681410559572,2.2649206467452347,2.148628860810847,2.231694459915161,1079572187,0.0,0.0
2015-02-10 00:00:00+08:00,2.2150814757714965,2.270458459854126,2.1984683805467076,2.270458459854126,895753291,0.0,0.0
2015-02-11 00:00:00+08:00,2.2704584161381027,2.2759962464688837,2.2372322263282713,2.253845453262329,521716704,0.0,0.0
2015-02-12 00:00:00+08:00,2.264920692285161,2.264920692285161,2.220619108954307,2.248307466506958,541869234,0.0,0.0
2015-02-13 00:00:00+08:00,2.259383218214549,2.3147602061005315,2.2427702538779073,2.275996446609497,1030874536,0.0,0.0
2015-02-16 00:00:00+08:00,2.264920949935913,2.2759963470285314,2.242770155750677,2.264920949935913,661783079,0.0,0.0
2015-02-17 00:00:00+08:00,2.264920893475008,2.292609253487178,2.2593830630376,2.270458459854126,638107506,0.0,0.0
2015-02-25 00:00:00+08:00,2.2704583148323674,2.2704583148323674,2.231694560479642,2.242769956588745,534927546,0.0,0.0
2015-02-26 00:00:00+08:00,2.237232231634975,2.292609214782715,2.204006041746331,2.292609214782715,1060225808,0.0,0.0
2015-02-27 00:00:00+08:00,2.2815340133689417,2.29814724176389,2.2649210490323006,2.275996446609497,933245985,0.0,0.0
2015-03-02 00:00:00+08:00,2.2815340133689417,2.2870718441866935,2.253845651455104,2.275996446609497,996853605,0.0,0.0
2015-03-03 00:00:00+08:00,2.2538455645104687,2.2593831310562953,2.192930748156592,2.1984684467315674,1248221279,0.0,0.0
2015-03-04 00:00:00+08:00,2.187393229671569,2.1984686277333663,2.1541670354861764,2.1652424335479736,1172707019,0.0,0.0
2015-03-05 00:00:00+08:00,2.148628917480948,2.148628917480948,2.076638712087916,2.1043272018432617,1262026651,0.0,0.0
2015-03-06 00:00:00+08:00,2.0932519551249626,2.1486290706114555,2.0877142567792277,2.1209404468536377,804295691,0.0,0.0
2015-03-09 00:00:00+08:00,2.1320156353666797,2.248307421301068,2.109864844146631,2.231694459915161,1670654719,0.0,0.0
2015-03-10 00:00:00+08:00,2.2040059437268704,2.215081339863859,2.1707797553159054,2.1763174533843994,892575708,0.0,0.0
2015-03-11 00:00:00+08:00,2.1873931155969673,2.2593831992443008,2.1873931155969673,2.2206194400787354,1259676111,0.0,0.0
2015-03-12 00:00:00+08:00,2.264920817732775,2.3590618195541784,2.253845421286626,2.3147599697113037,1851796244,0.0,0.0
2015-03-13 00:00:00+08:00,2.3258350803851267,2.364599095212903,2.28153350004381,2.2981467247009277,1366698461,0.0,0.0
2015-03-16 00:00:00+08:00,2.2981470070712207,2.3202977999635177,2.264920817732775,2.3147599697113037,1213862829,0.0,0.0
2015-03-17 00:00:00+08:00,2.3313732147216797,2.342448611254821,2.303684591359685,2.3313732147216797,1283203019,0.0,0.0
2015-03-18 00:00:00+08:00,2.3369109018143472,2.3978257179260254,2.3313733352905377,2.3978257179260254,1540556334,0.0,0.0
2015-03-19 00:00:00+08:00,2.3978254150257894,2.40336324490834,2.3479860023158845,2.3645992279052734,1198099482,0.0,0.0
2015-03-20 00:00:00+08:00,2.3645994081318187,2.4642779770907306,2.3424486150298383,2.4255142211914062,1877753106,0.0,0.0
2015-03-23 00:00:00+08:00,2.453202724456787,2.475353518858243,2.4255143634841163,2.453202724456787,1420375817,0.0,0.0
2015-03-24 00:00:00+08:00,2.447664838618916,2.5196550430625932,2.414438651350664,2.458740234375,1644430601,0.0,0.0
2015-03-25 00:00:00+08:00,2.436589451901493,2.45874024349583,2.3701370771184807,2.3812124729156494,1310978640,0.0,0.0
2015-03-26 00:00:00+08:00,2.37013702155669,2.4199761694464654,2.3424484006837245,2.3867499828338623,1040450455,0.0,0.0
2015-03-27 00:00:00+08:00,2.381212573325045,2.4365895546459884,2.359061780796668,2.3922879695892334,1002528825,0.0,0.0
2015-03-30 00:00:00+08:00,2.419976316080619,2.475353297123761,2.4033633537968138,2.469815731048584,1807150911,0.0,0.0
2015-03-31 00:00:00+08:00,2.5030419970483377,2.5362681867013084,2.414438824640416,2.4255142211914062,1719546509,0.0,0.0
